idGame,slugTeam,namePlayer,groupStartPosition,idTeam,idPlayer,fgm,fga,pctFG,fg3m,fg3a,pctFG3,pctFT,fg2m,fg2a,pctFG2,cityTeam,teamName,isStarter,minExact,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pts,plusminus,HEIGHT,WEIGHT
22200599,BKN,Joe Harris,NA,1610612751,203925,2,2,1,0,0,0,0,2,2,1,Brooklyn,Joe,TRUE,13.466666666666669,0,0,0,2,2,0,0,0,0,4,4,6,78,220
22200599,MIA,Jimmy Butler,F,1610612748,202710,9,21,0.429,1,4,0.25,0.778,8,17,0.4705882352941176,Miami,Jimmy,TRUE,34.11666666666667,7,9,6,2,8,1,2,0,2,1,26,-3,79,230
22200599,MIA,Haywood Highsmith,F,1610612748,1629312,4,4,1,2,2,1,0,2,2,1,Miami,Haywood,TRUE,17.816666666666666,0,0,2,1,3,0,0,1,1,4,10,-14,77,220
22200599,MIA,Bam Adebayo,C,1610612748,1628389,5,15,0.333,0,0,0,0,5,15,0.3333333333333333,Miami,Bam,TRUE,28.25,0,3,4,4,8,2,0,1,0,1,10,-25,81,255
22200599,MIA,Tyler Herro,G,1610612748,1629639,8,21,0.381,5,13,0.38461538461538464,1,3,8,0.375,Miami,Tyler,TRUE,37.666666666666664,3,3,0,4,4,2,0,0,1,1,24,-8,77,195
22200599,MIA,Kyle Lowry,G,1610612748,200768,2,10,0.2,0,5,0,0,2,5,0.4,Miami,Kyle,TRUE,31.15,0,0,1,4,5,4,2,0,2,4,4,4,72,196
22200599,MIA,Victor Oladipo,NA,1610612748,203506,2,10,0.2,2,7,0.2857142857142857,1,0,3,0,Miami,Victor,TRUE,26.5,2,2,0,2,2,6,3,1,0,5,8,8,75,213
22200599,MIA,Orlando Robinson,NA,1610612748,1631115,3,4,0.75,0,0,0,0,3,4,0.75,Miami,Orlando,TRUE,19.7,0,0,2,7,9,2,0,0,1,0,6,24,82,235
22200599,MIA,Max Strus,NA,1610612748,1629622,4,6,0.667,2,3,0.6666666666666666,0,2,3,0.6666666666666666,Miami,Max,TRUE,26.533333333333335,0,0,0,1,1,3,1,0,0,0,10,11,77,215
22200599,MIA,Gabe Vincent,NA,1610612748,1629216,1,1,1,1,1,1,0,0,0,0,Miami,Gabe,TRUE,18.266666666666666,0,0,1,0,1,2,0,1,4,1,3,-2,74,200
22200600,UTA,Lauri Markkanen,F,1610612762,1628374,8,18,0.444,1,4,0.25,1,7,14,0.5,Utah,Lauri,TRUE,29.3,4,4,1,7,8,1,0,2,1,1,21,0,84,240
22200600,UTA,Kelly Olynyk,F,1610612762,203482,7,9,0.778,4,6,0.6666666666666666,1,3,3,1,Utah,Kelly,TRUE,29.4,1,1,0,8,8,5,0,0,5,4,19,-10,83,240
22200600,UTA,Jarred Vanderbilt,C,1610612762,1629020,3,6,0.5,0,1,0,0.6,3,5,0.6,Utah,Jarred,TRUE,24.433333333333337,6,10,1,7,8,4,0,0,3,4,12,1,80,214
22200600,UTA,Jordan Clarkson,G,1610612762,203903,6,12,0.5,2,5,0.4,1,4,7,0.5714285714285714,Utah,Jordan,TRUE,27.65,3,3,0,2,2,3,2,0,3,2,17,-12,77,194
22200600,UTA,Mike Conley,G,1610612762,201144,3,9,0.333,0,2,0,1,3,7,0.42857142857142855,Utah,Mike,TRUE,28.116666666666667,1,1,0,0,0,8,1,0,3,2,7,-4,73,175
22200600,UTA,Walker Kessler,NA,1610612762,1631117,5,7,0.714,0,0,0,0,5,7,0.7142857142857143,Utah,Walker,TRUE,23.466666666666665,0,0,3,8,11,1,0,6,1,1,10,-6,84,245
22200600,UTA,Nickeil Alexander-Walker,NA,1610612762,1629638,4,5,0.8,1,1,1,1,3,4,0.75,Utah,Nickeil,TRUE,16.683333333333334,2,2,0,2,2,4,2,1,2,4,11,6,77,205
22200600,UTA,Rudy Gay,NA,1610612762,200752,3,5,0.6,0,2,0,0,3,3,1,Utah,Rudy,TRUE,13.016666666666667,0,0,2,0,2,0,0,0,0,0,6,5,80,250
22200600,UTA,Malik Beasley,NA,1610612762,1627736,6,15,0.4,2,9,0.2222222222222222,1,4,6,0.6666666666666666,Utah,Malik,TRUE,26.633333333333333,1,1,0,2,2,3,2,0,1,0,15,1,76,187
22200600,UTA,Ochai Agbaji,NA,1610612762,1630534,0,2,0,0,2,0,0,0,0,0,Utah,Ochai,TRUE,21.316666666666663,0,0,1,2,3,0,0,0,1,0,0,-6,77,215
22200600,MEM,Dillon Brooks,F,1610612763,1628415,6,18,0.333,2,7,0.2857142857142857,0.5,4,11,0.3636363636363637,Memphis,Dillon,TRUE,32.18333333333333,1,2,1,2,3,2,0,0,0,3,15,5,78,225
22200600,MEM,Jaren Jackson Jr.,F,1610612763,1628991,8,17,0.471,2,5,0.4,0.5,6,12,0.5,Memphis,Jaren,TRUE,28.533333333333335,1,2,3,5,8,0,3,5,2,6,19,-5,82,242
22200600,MEM,Xavier Tillman,C,1610612763,1630214,4,8,0.5,0,1,0,0.333,4,7,0.5714285714285714,Memphis,Xavier,TRUE,32.55,1,3,3,6,9,3,3,0,1,4,9,-1,79,245
22200600,MEM,Desmond Bane,G,1610612763,1630217,8,18,0.444,4,7,0.5714285714285714,0.667,4,11,0.3636363636363637,Memphis,Desmond,TRUE,30.733333333333334,4,6,1,5,6,9,2,1,3,0,24,-3,77,215
22200600,MEM,Tyus Jones,G,1610612763,1626145,7,15,0.467,2,6,0.3333333333333333,1,5,9,0.5555555555555556,Memphis,Tyus,TRUE,33.983333333333334,5,5,0,2,2,6,4,0,1,1,21,5,74,196
22200600,MEM,Santi Aldama,NA,1610612763,1630583,5,10,0.5,2,4,0.5,0,3,6,0.5,Memphis,Santi,TRUE,17.3,0,0,4,1,5,2,0,1,0,1,12,10,84,215
22200600,MEM,John Konchar,NA,1610612763,1629723,1,3,0.333,1,2,0.5,1,0,1,0,Memphis,John,TRUE,15.6,2,2,0,0,0,1,1,0,1,1,5,12,77,210
22200600,MEM,Ziaire Williams,NA,1610612763,1630533,3,7,0.429,1,4,0.25,1,2,3,0.6666666666666666,Memphis,Ziaire,TRUE,17.833333333333332,2,2,0,2,2,0,1,0,0,1,9,-5,81,185
22200600,MEM,David Roddy,NA,1610612763,1631223,3,4,0.75,1,2,0.5,0,2,2,1,Memphis,David,TRUE,17.266666666666666,0,0,0,3,3,1,1,0,1,0,7,7,76,255
22200600,MEM,Kennedy Chandler,NA,1610612763,1631113,1,2,0.5,0,0,0,0,1,2,0.5,Memphis,Kennedy,TRUE,14.016666666666667,0,0,1,0,1,4,1,0,1,2,2,0,71,170
22200601,MIN,Jaden McDaniels,F,1610612750,1630183,5,9,0.556,1,4,0.25,0.333,4,5,0.8,Minnesota,Jaden,TRUE,31.266666666666666,1,3,2,7,9,3,2,0,2,2,12,5,81,185
22200601,MIN,Kyle Anderson,F,1610612750,203937,2,4,0.5,0,1,0,1,2,3,0.6666666666666666,Minnesota,Kyle,TRUE,34.21666666666667,2,2,1,5,6,6,4,1,3,2,6,15,81,230
22200601,MIN,Rudy Gobert,C,1610612750,203497,8,12,0.667,0,0,0,0.667,8,12,0.6666666666666666,Minnesota,Rudy,TRUE,37.61666666666667,2,3,4,7,11,0,0,1,2,3,18,16,85,258
22200601,MIN,Anthony Edwards,G,1610612750,1630162,6,19,0.316,3,7,0.42857142857142855,1,3,12,0.25,Minnesota,Anthony,TRUE,37.083333333333336,6,6,0,4,4,3,1,2,3,0,21,2,76,225
22200601,MIN,D'Angelo Russell,G,1610612750,1626156,6,13,0.462,4,7,0.5714285714285714,1,2,6,0.3333333333333333,Minnesota,D'Angelo,TRUE,32.766666666666666,6,6,0,3,3,6,0,0,4,2,22,-1,76,193
22200601,MIN,Jaylen Nowell,NA,1610612750,1629669,1,6,0.167,0,3,0,0.5,1,3,0.3333333333333333,Minnesota,Jaylen,TRUE,11.1,1,2,0,3,3,1,0,0,1,3,3,-3,76,201
22200601,MIN,Taurean Prince,NA,1610612750,1627752,6,10,0.6,2,4,0.5,0,4,6,0.6666666666666666,Minnesota,Taurean,TRUE,26.7,0,0,0,0,0,4,0,0,1,4,14,19,78,218
22200601,MIN,Naz Reid,NA,1610612750,1629675,3,4,0.75,0,0,0,0,3,4,0.75,Minnesota,Naz,TRUE,10.383333333333333,0,0,2,3,5,0,1,0,0,1,6,-8,81,264
22200601,MIN,Austin Rivers,NA,1610612750,203085,1,3,0.333,0,2,0,0,1,1,1,Minnesota,Austin,TRUE,18.866666666666667,0,0,0,3,3,0,0,0,1,1,2,-5,76,200
22200601,HOU,Eric Gordon,F,1610612745,201569,4,7,0.571,1,3,0.3333333333333333,1,3,4,0.75,Houston,Eric,TRUE,29.133333333333333,2,2,1,0,1,4,0,1,0,0,11,1,75,215
22200601,HOU,Jabari Smith Jr.,F,1610612745,1631095,4,12,0.333,0,5,0,0.5,4,7,0.5714285714285714,Houston,Jabari,TRUE,31.866666666666667,1,2,1,5,6,2,3,1,1,3,9,-8,83,220
22200601,HOU,Alperen Sengun,C,1610612745,1630578,8,15,0.533,0,0,0,0.5,8,15,0.5333333333333333,Houston,Alperen,TRUE,35.28333333333333,2,4,3,5,8,2,0,1,5,5,18,-11,83,243
22200601,HOU,Jalen Green,G,1610612745,1630224,4,15,0.267,1,6,0.16666666666666666,0,3,9,0.3333333333333333,Houston,Jalen,TRUE,33.15,0,0,0,5,5,5,2,0,3,2,9,3,76,186
22200601,HOU,Kevin Porter Jr.,G,1610612745,1629645,9,15,0.6,5,9,0.5555555555555556,0.5,4,6,0.6666666666666666,Houston,Kevin,TRUE,37.68333333333333,2,4,2,4,6,5,1,1,5,2,25,-12,76,203
22200601,HOU,Jae'Sean Tate,NA,1610612745,1630256,1,6,0.167,1,4,0.25,0,0,2,0,Houston,Jae'Sean,TRUE,17.966666666666665,0,0,2,2,4,4,1,1,3,2,3,1,77,230
22200601,HOU,Usman Garuba,NA,1610612745,1630586,1,1,1,0,0,0,1,1,1,1,Houston,Usman,TRUE,9.233333333333333,1,1,1,0,1,0,0,1,0,1,3,5,80,229
22200601,HOU,Tari Eason,NA,1610612745,1631106,1,5,0.2,1,2,0.5,0,0,3,0,Houston,Tari,TRUE,16.133333333333333,0,0,0,4,4,2,1,1,0,2,3,0,80,215
22200601,HOU,Kenyon Martin Jr.,NA,1610612745,1630231,5,8,0.625,1,3,0.3333333333333333,0.5,4,5,0.8,Houston,Kenyon,TRUE,21.6,1,2,2,3,5,2,0,0,1,2,12,-6,79,215
22200601,HOU,Garrison Mathews,NA,1610612745,1629726,1,5,0.2,1,4,0.25,0,0,1,0,Houston,Garrison,TRUE,7.95,0,0,0,1,1,0,0,0,0,0,3,-13,78,215
22200602,DAL,Reggie Bullock,F,1610612742,203493,3,7,0.429,3,6,0.5,0,0,1,0,Dallas,Reggie,TRUE,32.96666666666667,0,0,1,1,2,3,0,0,1,0,9,-2,78,205
22200602,DAL,Christian Wood,F,1610612742,1626174,8,13,0.615,1,5,0.2,0.833,7,8,0.875,Dallas,Christian,TRUE,38.8,10,12,3,14,17,2,0,0,4,3,27,1,81,214
22200602,DAL,Dwight Powell,C,1610612742,203939,0,0,0,0,0,0,0.75,0,0,0,Dallas,Dwight,TRUE,25.45,6,8,2,5,7,2,0,0,0,1,6,-11,82,240
22200602,DAL,Tim Hardaway Jr.,G,1610612742,203501,6,18,0.333,4,10,0.4,0.75,2,8,0.25,Dallas,Tim,TRUE,33.666666666666664,3,4,0,5,5,2,0,0,0,3,19,-17,77,205
22200602,DAL,Spencer Dinwiddie,G,1610612742,203915,6,16,0.375,1,5,0.2,0.8,5,11,0.4545454545454546,Dallas,Spencer,TRUE,35.78333333333333,8,10,1,2,3,8,1,0,3,2,21,-2,77,215
22200602,DAL,Jaden Hardy,NA,1610612742,1630702,2,8,0.25,1,5,0.2,0.667,1,3,0.3333333333333333,Dallas,Jaden,TRUE,27.233333333333334,4,6,0,2,2,3,0,0,2,5,9,3,75,198
22200602,DAL,Frank Ntilikina,NA,1610612742,1628373,2,2,1,0,0,0,1,2,2,1,Dallas,Frank,TRUE,11.683333333333334,2,2,0,1,1,0,2,1,1,3,6,-2,76,200
22200602,DAL,McKinley Wright IV,NA,1610612742,1630593,0,1,0,0,0,0,0,0,1,0,Dallas,McKinley,TRUE,8.65,0,0,0,0,0,0,0,0,1,2,0,-15,71,192
22200602,DAL,Davis Bertans,NA,1610612742,202722,3,5,0.6,3,5,0.6,0,0,0,0,Dallas,Davis,TRUE,11.883333333333333,0,0,1,1,2,0,0,0,0,0,9,-4,82,225
22200602,DAL,JaVale McGee,NA,1610612742,201580,0,0,0,0,0,0,0,0,0,0,Dallas,JaVale,TRUE,5.1,0,0,0,1,1,1,0,0,0,0,0,-2,84,270
22200602,DAL,Theo Pinson,NA,1610612742,1629033,1,2,0.5,1,2,0.5,0,0,0,0,Dallas,Theo,TRUE,6.866666666666667,0,0,0,0,0,0,0,0,0,0,3,-3,79,212
22200602,DAL,A.J. Lawson,NA,1610612742,1630639,0,1,0,0,1,0,0,0,0,0,Dallas,A.J.,TRUE,1.9166666666666663,0,0,0,0,0,0,0,0,0,0,0,-1,78,179
22200602,OKC,Luguentz Dort,F,1610612760,1629652,7,20,0.35,3,8,0.375,0.5,4,12,0.3333333333333333,Oklahoma City,Luguentz,TRUE,30.466666666666665,1,2,0,5,5,1,1,0,0,2,18,6,76,220
22200602,OKC,Jalen Williams,F,1610612760,1631114,5,11,0.455,0,2,0,0,5,9,0.5555555555555556,Oklahoma City,Jalen,TRUE,24.916666666666668,0,0,2,2,4,2,0,3,1,1,10,-14,77,211
22200602,OKC,Kenrich Williams,C,1610612760,1629026,6,9,0.667,2,3,0.6666666666666666,0,4,6,0.6666666666666666,Oklahoma City,Kenrich,TRUE,24.8,0,0,4,5,9,2,1,0,0,2,14,-12,78,210
22200602,OKC,Josh Giddey,G,1610612760,1630581,4,12,0.333,2,4,0.5,0,2,8,0.25,Oklahoma City,Josh,TRUE,26.116666666666667,0,0,0,5,5,5,0,0,1,5,10,3,80,216
22200602,OKC,Shai Gilgeous-Alexander,G,1610612760,1628983,11,17,0.647,0,1,0,0.846,11,16,0.6875,Oklahoma City,Shai,TRUE,36.25,11,13,0,5,5,5,1,2,3,5,33,7,78,195
22200602,OKC,Eugene Omoruyi,NA,1610612760,1630647,3,6,0.5,0,0,0,0,3,6,0.5,Oklahoma City,Eugene,TRUE,18.55,0,0,2,1,3,0,0,0,0,2,6,18,78,235
22200602,OKC,Isaiah Joe,NA,1610612760,1630198,1,3,0.333,0,0,0,1,1,3,0.3333333333333333,Oklahoma City,Isaiah,TRUE,16.983333333333334,3,3,0,4,4,2,0,0,0,4,5,1,75,165
22200602,OKC,Lindy Waters III,NA,1610612760,1630322,3,6,0.5,2,4,0.5,0,1,2,0.5,Oklahoma City,Lindy,TRUE,20.983333333333334,0,0,1,3,4,1,1,2,0,0,8,15,78,210
22200602,OKC,Tre Mann,NA,1610612760,1630544,3,4,0.75,0,1,0,0,3,3,1,Oklahoma City,Tre,TRUE,14.233333333333333,0,0,0,2,2,3,1,0,2,1,6,15,75,178
22200602,OKC,Mike Muscala,NA,1610612760,203488,1,2,0.5,1,2,0.5,0.5,0,0,0,Oklahoma City,Mike,TRUE,10.816666666666666,1,2,1,2,3,1,0,1,1,2,4,10,83,240
22200602,OKC,Aaron Wiggins,NA,1610612760,1630598,2,5,0.4,2,3,0.6666666666666666,0,0,2,0,Oklahoma City,Aaron,TRUE,15.916666666666666,0,0,2,1,3,5,0,0,0,2,6,6,77,190
22200603,CLE,Isaac Okoro,F,1610612739,1630171,5,9,0.556,4,6,0.6666666666666666,0,1,3,0.3333333333333333,Cleveland,Isaac,TRUE,23.216666666666665,0,2,0,3,3,0,0,0,1,2,14,-11,77,225
22200603,CLE,Evan Mobley,F,1610612739,1630596,7,10,0.7,0,0,0,0,7,10,0.7,Cleveland,Evan,TRUE,34.43333333333333,0,0,0,8,8,6,0,1,3,0,14,13,83,215
22200603,CLE,Jarrett Allen,C,1610612739,1628386,6,7,0.857,0,0,0,0.5,6,7,0.8571428571428571,Cleveland,Jarrett,TRUE,28.816666666666663,1,2,2,10,12,5,1,2,0,0,13,4,81,243
22200603,CLE,Donovan Mitchell,G,1610612739,1628378,7,12,0.583,2,7,0.2857142857142857,1,5,5,1,Cleveland,Donovan,TRUE,29.766666666666666,6,6,0,2,2,2,1,1,4,4,22,3,73,215
22200603,CLE,Darius Garland,G,1610612739,1629636,8,17,0.471,2,5,0.4,0.8,6,12,0.5,Cleveland,Darius,TRUE,34.55,4,5,0,2,2,7,2,0,2,1,22,22,73,192
22200603,CLE,Kevin Love,NA,1610612739,201567,2,7,0.286,0,5,0,0,2,2,1,Cleveland,Kevin,TRUE,17.916666666666668,0,0,0,4,4,0,0,0,0,0,4,6,80,251
22200603,CLE,Caris LeVert,NA,1610612739,1627747,6,10,0.6,1,3,0.3333333333333333,0,5,7,0.7142857142857143,Cleveland,Caris,TRUE,28.366666666666667,0,0,0,1,1,7,3,0,1,1,13,28,78,205
22200603,CLE,Cedi Osman,NA,1610612739,1626224,1,2,0.5,1,2,0.5,0,0,0,0,Cleveland,Cedi,TRUE,13.733333333333333,0,2,0,0,0,0,0,0,1,4,3,-6,79,230
22200603,CLE,Lamar Stevens,NA,1610612739,1630205,1,2,0.5,0,0,0,0,1,2,0.5,Cleveland,Lamar,TRUE,15.433333333333334,0,0,0,6,6,0,0,1,1,0,2,10,78,230
22200603,CLE,Raul Neto,NA,1610612739,203526,1,1,1,1,1,1,0,0,0,0,Cleveland,Raul,TRUE,11.116666666666667,0,0,1,0,1,2,1,0,0,0,3,9,74,180
22200603,CLE,Mamadi Diakite,NA,1610612739,1629603,1,1,1,0,0,0,0,1,1,1,Cleveland,Mamadi,TRUE,2.65,0,0,0,0,0,0,0,0,1,0,2,-8,81,228
22200603,PHX,Torrey Craig,F,1610612756,1628470,2,6,0.333,1,3,0.3333333333333333,0,1,3,0.3333333333333333,Phoenix,Torrey,TRUE,23.666666666666668,0,0,2,4,6,1,1,0,2,1,5,-3,79,221
22200603,PHX,Dario Saric,F,1610612756,203967,1,3,0.333,1,2,0.5,0,0,1,0,Phoenix,Dario,TRUE,26.083333333333332,0,0,0,4,4,2,2,0,2,2,3,-5,82,225
22200603,PHX,Deandre Ayton,C,1610612756,1629028,6,16,0.375,0,0,0,1,6,16,0.375,Phoenix,Deandre,TRUE,29.866666666666667,2,2,3,8,11,6,0,1,0,2,14,-5,84,250
22200603,PHX,Mikal Bridges,G,1610612756,1628969,7,10,0.7,1,1,1,0,6,9,0.6666666666666666,Phoenix,Mikal,TRUE,38.016666666666666,0,0,0,2,2,3,2,0,2,1,15,-10,78,209
22200603,PHX,Landry Shamet,G,1610612756,1629013,4,14,0.286,3,7,0.42857142857142855,0,1,7,0.14285714285714285,Phoenix,Landry,TRUE,33.11666666666667,0,0,0,2,2,3,1,0,0,2,11,-18,76,190
22200603,PHX,Duane Washington Jr.,NA,1610612756,1630613,9,18,0.5,5,6,0.8333333333333334,0.667,4,12,0.3333333333333333,Phoenix,Duane,TRUE,25.05,2,3,0,1,1,3,0,0,4,1,25,-4,74,197
22200603,PHX,Damion Lee,NA,1610612756,1627814,1,4,0.25,1,2,0.5,1,0,2,0,Phoenix,Damion,TRUE,25.75,4,4,0,3,3,0,0,0,1,1,7,-17,77,210
22200603,PHX,Ish Wainright,NA,1610612756,1630688,0,1,0,0,1,0,0,0,0,0,Phoenix,Ish,TRUE,11,0,0,0,1,1,1,0,0,3,3,0,-4,77,250
22200603,PHX,Josh Okogie,NA,1610612756,1629006,1,2,0.5,0,1,0,1,1,1,1,Phoenix,Josh,TRUE,9.333333333333334,2,2,0,1,1,1,0,0,0,0,4,5,76,213
22200603,PHX,Jock Landale,NA,1610612756,1629111,6,10,0.6,2,3,0.6666666666666666,0,4,7,0.5714285714285714,Phoenix,Jock,TRUE,18.133333333333333,0,0,1,4,5,2,1,1,2,1,14,-9,83,255
22200604,ATL,De'Andre Hunter,F,1610612737,1629631,8,13,0.615,1,2,0.5,1,7,11,0.6363636363636364,Atlanta,De'Andre,TRUE,35.233333333333334,3,3,2,2,4,2,2,0,0,3,20,-2,80,221
22200604,ATL,John Collins,F,1610612737,1628381,6,10,0.6,1,3,0.3333333333333333,0,5,7,0.7142857142857143,Atlanta,John,TRUE,30.883333333333333,0,0,0,9,9,0,0,3,0,4,13,0,81,226
22200604,ATL,Onyeka Okongwu,C,1610612737,1630168,2,6,0.333,0,0,0,0.5,2,6,0.3333333333333333,Atlanta,Onyeka,TRUE,34.583333333333336,1,2,2,7,9,2,0,3,1,4,5,-4,81,240
22200604,ATL,Dejounte Murray,G,1610612737,1627749,8,18,0.444,0,3,0,0,8,15,0.5333333333333333,Atlanta,Dejounte,TRUE,37.38333333333333,0,0,1,4,5,4,1,0,2,0,16,0,77,180
22200604,ATL,Trae Young,G,1610612737,1629027,9,17,0.529,3,6,0.5,1,6,11,0.5454545454545454,Atlanta,Trae,TRUE,34.5,9,9,0,2,2,8,1,0,4,3,30,11,73,164
22200604,ATL,Bogdan Bogdanovic,NA,1610612737,203992,2,13,0.154,0,7,0,0,2,6,0.3333333333333333,Atlanta,Bogdan,TRUE,25.95,0,0,0,4,4,5,1,0,1,1,4,5,77,225
22200604,ATL,Aaron Holiday,NA,1610612737,1628988,0,1,0,0,1,0,0,0,0,0,Atlanta,Aaron,TRUE,4.016666666666667,0,0,0,1,1,0,0,1,0,0,0,4,72,185
22200604,ATL,Jalen Johnson,NA,1610612737,1630552,5,6,0.833,2,3,0.6666666666666666,0.5,3,3,1,Atlanta,Jalen,TRUE,15.333333333333334,1,2,0,4,4,0,2,1,1,1,13,-1,80,219
22200604,ATL,Frank Kaminsky,NA,1610612737,1626163,1,2,0.5,0,0,0,0.5,1,2,0.5,Atlanta,Frank,TRUE,11.233333333333333,2,4,2,3,5,1,0,0,0,2,4,4,84,240
22200604,ATL,AJ Griffin,NA,1610612737,1631100,3,3,1,1,1,1,0,2,2,1,Atlanta,AJ,TRUE,10.883333333333333,0,0,0,0,0,0,0,1,0,0,7,3,78,220
22200604,LAC,Nicolas Batum,F,1610612746,201587,2,6,0.333,1,5,0.2,0.5,1,1,1,LA,Nicolas,TRUE,28.783333333333335,1,2,1,4,5,3,0,1,2,5,6,9,80,230
22200604,LAC,Marcus Morris Sr.,F,1610612746,202694,6,16,0.375,3,10,0.3,0,3,6,0.5,LA,Marcus,TRUE,29.933333333333337,0,0,0,6,6,2,2,1,2,2,15,4,80,218
22200604,LAC,Ivica Zubac,C,1610612746,1627826,6,9,0.667,0,0,0,0.833,6,9,0.6666666666666666,LA,Ivica,TRUE,37.65,5,6,8,10,18,3,0,1,2,4,17,6,84,240
22200604,LAC,Kawhi Leonard,G,1610612746,202695,9,23,0.391,2,4,0.5,0.9,7,19,0.3684210526315789,LA,Kawhi,TRUE,38.43333333333333,9,10,2,5,7,4,2,0,0,2,29,4,79,225
22200604,LAC,Terance Mann,G,1610612746,1629611,5,11,0.455,1,2,0.5,1,4,9,0.4444444444444444,LA,Terance,TRUE,34.75,3,3,7,1,8,4,2,0,1,1,14,-4,77,215
22200604,LAC,Norman Powell,NA,1610612746,1626181,3,13,0.231,2,5,0.4,0.75,1,8,0.125,LA,Norman,TRUE,31.216666666666665,6,8,1,2,3,4,0,0,1,2,14,-12,76,215
22200604,LAC,John Wall,NA,1610612746,202322,2,8,0.25,1,3,0.3333333333333333,0,1,5,0.2,LA,John,TRUE,21.883333333333333,0,0,0,2,2,5,0,1,2,2,5,-6,75,210
22200604,LAC,Reggie Jackson,NA,1610612746,202704,0,2,0,0,1,0,0,0,1,0,LA,Reggie,TRUE,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,-13,74,208
22200604,LAC,Moses Brown,NA,1610612746,1629650,4,7,0.571,0,0,0,0,4,7,0.5714285714285714,LA,Moses,TRUE,9.683333333333334,0,2,2,8,10,0,0,1,1,1,8,-8,86,245
22200605,NOP,Naji Marshall,F,1610612740,1630230,7,19,0.368,1,5,0.2,0.6,6,14,0.42857142857142855,New Orleans,Naji,TRUE,33.7,3,5,1,2,3,4,1,0,1,0,18,19,79,220
22200605,NOP,Trey Murphy III,F,1610612740,1630530,3,9,0.333,0,5,0,0,3,4,0.75,New Orleans,Trey,TRUE,22.666666666666668,0,0,0,1,1,2,1,1,1,1,6,0,80,206
22200605,NOP,Jonas Valanciunas,C,1610612740,202685,10,15,0.667,0,0,0,0.875,10,15,0.6666666666666666,New Orleans,Jonas,TRUE,28.25,7,8,4,8,12,1,0,0,3,5,27,0,83,265
22200605,NOP,Herbert Jones,G,1610612740,1630529,1,2,0.5,0,0,0,0.75,1,2,0.5,New Orleans,Herbert,TRUE,12.516666666666667,3,4,0,0,0,0,1,0,0,1,5,-6,79,206
22200605,NOP,CJ McCollum,G,1610612740,203468,12,21,0.571,4,8,0.5,1,8,13,0.6153846153846154,New Orleans,CJ,TRUE,30.7,6,6,1,4,5,1,2,1,2,3,34,9,75,190
22200605,NOP,Jose Alvarado,NA,1610612740,1630631,3,5,0.6,2,2,1,1,1,3,0.3333333333333333,New Orleans,Jose,TRUE,24.4,2,2,1,3,4,5,1,0,1,2,10,17,72,179
22200605,NOP,Larry Nance Jr.,NA,1610612740,1626204,3,6,0.5,0,0,0,0,3,6,0.5,New Orleans,Larry,TRUE,25.6,0,0,2,4,6,3,2,1,0,2,6,30,80,245
22200605,NOP,Dyson Daniels,NA,1610612740,1630700,2,3,0.667,0,1,0,0,2,2,1,New Orleans,Dyson,TRUE,19.466666666666665,0,0,1,5,6,2,0,1,0,3,4,5,79,199
22200605,NOP,Devonte' Graham,NA,1610612740,1628984,3,5,0.6,2,4,0.5,0.75,1,1,1,New Orleans,Devonte',TRUE,17.516666666666666,3,4,0,1,1,6,1,1,0,2,11,16,73,195
22200605,NOP,Jaxson Hayes,NA,1610612740,1629637,3,4,0.75,0,0,0,0,3,4,0.75,New Orleans,Jaxson,TRUE,17.583333333333332,0,2,1,3,4,0,0,0,0,1,6,7,84,220
22200605,NOP,Kira Lewis Jr.,NA,1610612740,1630184,0,0,0,0,0,0,0,0,0,0,New Orleans,Kira,TRUE,2.533333333333333,0,0,0,1,1,0,0,0,1,0,0,1,73,170
22200605,NOP,Dereon Seabron,NA,1610612740,1631220,1,3,0.333,0,0,0,0,1,3,0.3333333333333333,New Orleans,Dereon,TRUE,2.533333333333333,0,0,1,0,1,0,0,0,0,1,2,1,77,180
22200605,NOP,Garrett Temple,NA,1610612740,202066,1,1,1,1,1,1,0,0,0,0,New Orleans,Garrett,TRUE,2.533333333333333,0,0,0,0,0,0,0,0,0,0,3,1,78,195
22200605,WAS,Kyle Kuzma,F,1610612764,1628398,6,13,0.462,3,8,0.375,1,3,5,0.6,Washington,Kyle,TRUE,23.1,4,4,2,6,8,2,0,0,5,6,19,-15,81,221
22200605,WAS,Kristaps Porzingis,F,1610612764,204001,8,16,0.5,3,5,0.6,1,5,11,0.4545454545454546,Washington,Kristaps,TRUE,33.96666666666667,4,4,3,7,10,1,0,0,1,0,23,-2,87,240
22200605,WAS,Daniel Gafford,C,1610612764,1629655,5,6,0.833,0,0,0,0.75,5,6,0.8333333333333334,Washington,Daniel,TRUE,23.3,3,4,1,3,4,2,0,0,0,4,13,-5,82,234
22200605,WAS,Corey Kispert,G,1610612764,1630557,5,12,0.417,5,10,0.5,1,0,2,0,Washington,Corey,TRUE,33.88333333333333,2,2,0,5,5,1,1,0,3,2,17,-12,78,224
22200605,WAS,Monte Morris,G,1610612764,1628420,6,8,0.75,1,2,0.5,0,5,6,0.8333333333333334,Washington,Monte,TRUE,26.516666666666666,0,0,0,1,1,9,0,0,3,0,13,-12,74,183
