Game_ID,TEAM_ID_away,TEAM_ID_home,HOME_TEAM_WINS,FGM_home,FGA_home,FG_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,FTT_PCT_home,FG2M_home,FG2A_home,FG2_PCT_home,MIN_home,FTM_home,FTA_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,AWAY_TEAM_WINS,FGM_away,FGA_away,FG_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,FTT_PCT_away,FG2M_away,FG2A_away,FG2_PCT_away,MIN_away,FTM_away,FTA_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,OREB,Total,Spread,AVG_HEIGHT_home,AVG_WEIGHT_home,STARTERS_PM_home,AVG_HEIGHT_away,AVG_WEIGHT_away,STARTERS_PM_away,BULLY_BALL_home,BULLY_BALL_away
21300358,1610612750,1610612738,1,38,86,0.442,7,21,0.333333333,0.783,31,65,0.476923077,240,18,23,14,36,19,3,3,13,25,101,0,37,98,0.378,8,29,0.275862069,0.577,29,69,0.420289855,240,15,26,19,32,22,6,0,7,20,97,33,198,4,78.81818181818181,224.0909090909091,13,78.9,223,-47,0.13199345750435224,0.13470855002476478
21400619,1610612761,1610612749,0,34,76,0.447,5,18,0.277777778,0.64,29,58,0.5,240,16,25,11,32,22,12,5,17,22,89,1,36,90,0.4,6,24,0.25,0.583,30,66,0.454545455,240,14,24,20,34,17,9,5,16,20,92,31,181,-3,79.45454545454545,227.27272727272728,13,78.125,219.25,16,0.15733566570838778,0.10466881358861647
21200298,1610612765,1610612755,1,44,82,0.537,4,11,0.363636364,0.522,40,71,0.563380282,240,12,23,13,32,23,8,7,12,25,104,0,32,81,0.395,5,18,0.277777778,0.848,27,63,0.428571429,240,28,33,14,26,18,7,5,13,20,97,27,201,7,79.4,224,49,79.66666666666667,230.33333333333334,-37,0.10916139690598269,0.14444537246049668
21200520,1610612749,1610612741,0,39,95,0.411,4,10,0.4,0.7,35,85,0.411764706,240,14,20,16,29,23,9,2,15,18,96,1,39,84,0.464,10,22,0.454545455,0.762,29,62,0.467741935,240,16,21,11,37,21,11,15,16,18,104,27,200,-8,78.6,222.1,-34,79.4,220.4,21,0.11883068966854153,0.12858572725771847
21400819,1610612761,1610612745,1,35,84,0.417,6,29,0.206896552,0.71,29,55,0.527272727,240,22,31,11,41,22,17,9,25,23,98,0,25,77,0.325,4,18,0.222222222,0.786,21,59,0.355932203,240,22,28,7,32,12,17,5,25,24,76,18,174,22,78.63636363636364,210,26,79.5,229.5,-38,0.045546357102252785,0.13913075620767493
21400098,1610612740,1610612739,1,40,81,0.494,13,27,0.481481481,0.833,27,54,0.5,240,25,30,12,33,26,3,5,10,13,118,0,41,93,0.441,12,27,0.444444444,0.85,29,66,0.439393939,240,17,20,14,26,31,8,5,7,20,111,26,229,7,80,235.66666666666666,29,78.33333333333333,221.44444444444446,-30,0.1625622147893883,0.09348224228743417
21200754,1610612743,1610612738,1,43,108,0.398,13,30,0.433333333,0.792,30,78,0.384615385,315,19,24,8,43,34,14,8,16,19,118,0,48,113,0.425,8,26,0.307692308,0.588,40,87,0.459770115,315,10,17,15,50,25,10,11,21,19,114,23,232,4,78.9,222.4,31,79.44444444444444,222.66666666666666,-46,0.09724623938924067,0.11091075996990207
21400184,1610612756,1610612754,0,31,84,0.369,7,23,0.304347826,0.7,24,61,0.393442623,240,14,20,15,32,18,9,5,14,20,83,1,38,85,0.447,12,31,0.387096774,0.9,26,54,0.481481481,240,18,20,13,38,17,10,4,13,19,106,28,189,-23,80.0909090909091,234.63636363636363,-59,78.6923076923077,223.23076923076923,39,0.15950672188817724,0.10465925173975182
21400653,1610612765,1610612749,1,41,81,0.506,11,17,0.647058824,0.8,30,64,0.46875,240,8,10,9,36,33,6,6,21,21,101,0,31,86,0.36,6,25,0.24,0.72,25,61,0.409836066,240,18,25,16,30,14,11,2,20,14,86,25,187,15,79.45454545454545,227.27272727272728,66,78.46153846153847,223.30769230769232,-83,0.12277756717457478,0.10234935552379557
21200260,1610612743,1610612737,1,42,95,0.442,8,22,0.363636364,0.842,34,73,0.465753425,240,16,19,19,28,24,13,5,14,19,108,0,38,79,0.481,7,17,0.411764706,0.84,31,62,0.5,240,21,25,11,29,24,10,4,20,25,104,30,212,4,78.11111111111111,219.22222222222223,-18,79.44444444444444,224.33333333333334,7,0.09746494608886101,0.14936985596707814
21400587,1610612765,1610612754,0,40,89,0.449,6,18,0.333333333,0.833,34,71,0.478873239,240,10,12,12,32,22,8,4,12,20,96,1,32,85,0.376,13,31,0.419354839,0.875,19,54,0.351851852,240,21,24,15,34,17,6,5,18,17,98,27,194,-2,79.5,228.2,-56,78.54545454545455,224.36363636363637,49,0.16272238789909146,0.13651713678729763
21200037,1610612755,1610612752,1,39,77,0.506,11,27,0.407407407,0.611,28,50,0.56,240,11,18,8,31,18,12,5,15,10,100,0,34,79,0.43,8,17,0.470588235,0.8,26,62,0.419354839,240,8,10,10,31,14,8,2,18,18,84,18,184,16,79.16666666666667,223.08333333333334,47,78.8,220,-21,0.10291793683350789,0.09294988713318283
21201081,1610612760,1610612750,1,37,83,0.446,5,15,0.333333333,0.815,32,68,0.470588235,240,22,27,13,33,20,10,1,11,16,101,0,36,79,0.456,5,16,0.3125,0.8,31,63,0.492063492,240,16,20,11,30,16,5,10,16,28,93,24,194,8,78.2,221.3,20,79.5,229.5,-14,0.08515803601534655,0.13913075620767493
21300876,1610612765,1610612745,1,42,84,0.5,11,33,0.333333333,0.697,31,51,0.607843137,240,23,33,13,31,26,5,5,15,20,118,0,45,100,0.45,4,19,0.210526316,0.842,41,81,0.50617284,240,16,19,20,27,22,11,7,13,24,110,33,228,8,79.66666666666667,226.33333333333334,50,79,220.9,-22,0.12144576337420779,0.09879582392776534
21400956,1610612753,1610612749,1,39,79,0.494,8,18,0.444444444,0.688,31,61,0.508196721,240,11,16,11,40,30,7,7,23,17,97,0,34,85,0.4,10,18,0.555555556,1,24,67,0.358208955,240,13,13,9,24,21,14,4,14,18,91,20,188,6,79.63636363636364,225,26,78.88888888888889,224.88888888888889,-15,0.14838419076538029,0.14415878373558177
21200444,1610612756,1610612750,1,45,89,0.506,5,18,0.277777778,0.615,40,71,0.563380282,240,16,26,11,40,27,2,3,10,14,111,0,45,97,0.464,2,17,0.117647059,0.625,43,80,0.5375,240,15,24,11,35,29,7,5,5,23,107,22,218,4,78.77777777777777,229.44444444444446,31,78.22222222222223,224.22222222222223,-28,0.12364140694814989,0.10326842237271143
21301096,1610612761,1610612753,0,38,69,0.551,7,19,0.368421053,0.714,31,50,0.62,240,10,14,6,27,24,6,4,19,23,93,1,33,73,0.452,6,19,0.315789474,0.963,27,54,0.5,240,26,27,8,22,13,9,2,15,14,98,14,191,-5,78.0909090909091,223.1818181818182,8,78.63636363636364,220.8181818181818,-4,0.11699841279213057,0.1198522140559998
21400669,1610612758,1610612752,0,30,82,0.366,4,22,0.181818182,0.733,26,60,0.433333333,240,22,30,9,29,16,8,9,15,27,86,1,41,83,0.494,10,18,0.555555556,0.865,31,65,0.476923077,240,32,37,8,38,26,9,2,14,20,124,17,210,-38,79.33333333333333,218.75,-158,79.45454545454545,228.63636363636363,114,0.08758401223237729,0.13511571740387665
21400222,1610612763,1610612747,0,33,81,0.407,8,19,0.421052632,0.792,25,62,0.403225806,240,19,24,12,30,16,6,9,12,18,93,1,36,80,0.45,5,22,0.227272727,0.88,31,58,0.534482759,240,22,25,10,35,25,7,6,14,20,99,22,192,-6,78.9,222,-15,79,222.54545454545453,30,0.09566782110839636,0.10539807100348855
21300586,1610612747,1610612738,0,44,99,0.444,7,23,0.304347826,0.818,37,76,0.486842105,240,9,11,13,29,34,12,6,8,19,104,1,37,74,0.5,12,20,0.6,0.75,25,54,0.462962963,240,21,28,8,38,27,3,4,20,13,107,21,211,-3,77.8,217.5,-39,80.55555555555556,229.44444444444446,20,0.0845064126047701,0.19199793958423794
21201204,1610612748,1610612739,0,39,86,0.453,5,13,0.384615385,0.632,34,73,0.465753425,240,12,19,13,25,20,8,5,6,22,95,1,33,66,0.5,13,28,0.464285714,0.63,20,38,0.526315789,240,17,27,10,35,25,2,8,18,19,96,23,191,-1,78.9,227.3,-29,79.77777777777777,224.55555555555554,8,0.11658186332958488,0.12233413594181078
21400863,1610612751,1610612745,1,39,84,0.464,9,32,0.28125,0.882,30,52,0.576923077,240,15,17,8,33,26,9,5,14,25,102,0,38,85,0.447,4,17,0.235294118,0.9,34,68,0.5,240,18,20,12,32,17,8,4,17,21,98,20,200,4,78.55555555555556,207.77777777777777,13,79.11111111111111,226.55555555555554,-9,0.03596693864614862,0.12276679207424135
21300941,1610612754,1610612742,1,36,81,0.444,8,20,0.4,0.806,28,61,0.459016393,240,25,31,15,27,23,10,2,10,23,105,0,32,67,0.478,7,16,0.4375,0.793,25,51,0.490196078,240,23,29,10,31,14,5,2,21,27,94,25,199,11,78.8,225.8,7,79.58333333333333,228.83333333333334,-26,0.10953349551211325,0.13740742099322803
21401095,1610612746,1610612738,0,39,93,0.419,8,31,0.258064516,0.87,31,62,0.5,240,20,23,9,31,29,8,1,10,32,106,1,41,84,0.488,13,32,0.40625,0.6,28,52,0.538461538,240,24,40,13,40,28,5,5,12,21,119,22,225,-13,77.72727272727273,218.27272727272728,-71,78.66666666666667,223.33333333333334,92,0.08734201740402414,0.13304395281859382
21301002,1610612746,1610612743,1,38,93,0.409,6,25,0.24,0.848,32,68,0.470588235,240,28,33,19,36,22,11,4,17,23,110,0,36,92,0.391,5,21,0.238095238,0.92,31,71,0.436619718,240,23,25,16,27,22,13,5,16,28,100,35,210,10,78.5,219.6,17,79.6,229.7,-10,0.08180414723481964,0.1411049661399548
21301120,1610612741,1610612737,0,32,72,0.444,8,24,0.333333333,0.769,24,48,0.5,240,20,26,9,29,24,7,3,16,17,92,1,40,78,0.513,12,25,0.48,0.867,28,53,0.528301887,240,13,15,7,29,27,13,3,13,19,105,16,197,-13,78.0909090909091,220,-14,79.11111111111111,224.22222222222223,14,0.10107379183582722,0.14398043687846138
21301071,1610612757,1610612737,0,34,84,0.405,4,22,0.181818182,0.765,30,62,0.483870968,240,13,17,10,29,17,6,1,13,19,85,1,37,80,0.463,10,26,0.384615385,0.762,27,54,0.5,240,16,21,13,34,24,4,5,13,20,100,23,185,-15,77.44444444444444,216.44444444444446,-32,79,221.88888888888889,51,0.05798882382843813,0.10276365688487585
21200468,1610612763,1610612738,0,32,71,0.451,8,22,0.363636364,0.688,24,49,0.489795918,240,11,16,3,24,22,8,1,12,22,83,1,34,71,0.479,8,18,0.444444444,0.773,26,53,0.490566038,240,17,22,8,31,23,8,3,17,17,93,11,176,-10,78.6,223.5,-41,79.18181818181819,228.1818181818182,37,0.09823350101357102,0.13012066115702492
21200401,1610612762,1610612753,0,38,76,0.5,9,20,0.45,0.533,29,56,0.517857143,240,8,15,12,33,25,4,3,20,22,93,1,36,83,0.434,7,18,0.388888889,0.72,29,65,0.446153846,240,18,25,13,23,21,6,3,12,17,97,25,190,-4,78,221.33333333333334,0,78.45454545454545,231.63636363636363,8,0.10645738895539704,0.1719991861066425
21201097,1610612765,1610612741,1,30,76,0.395,8,23,0.347826087,0.675,22,53,0.41509434,240,27,40,10,27,19,10,4,9,18,95,0,36,72,0.5,7,16,0.4375,0.682,29,56,0.517857143,240,15,22,8,37,22,5,5,17,23,94,18,189,1,77.77777777777777,219.55555555555554,-29,79.3,222.9,23,0.09444320043929638,0.13994977402179304
21300472,1610612766,1610612746,1,47,85,0.553,11,34,0.323529412,0.7,36,51,0.705882353,240,7,10,8,36,36,9,3,15,20,112,0,29,76,0.382,6,21,0.285714286,0.955,23,55,0.418181818,240,21,22,7,31,19,7,1,17,13,85,15,197,27,78.72727272727273,224.36363636363637,116,78.3,223.9,-90,0.13206390402313462,0.13062430349182758
21400270,1610612755,1610612750,0,30,84,0.357,3,17,0.176470588,0.824,27,67,0.402985075,240,14,17,11,39,17,8,5,19,21,77,1,32,82,0.39,5,24,0.208333333,0.64,27,58,0.465517241,240,16,25,13,36,15,12,7,19,17,85,24,162,-8,79,215,-2,79.9,217.2,12,0.06912078614413068,0.09387832957110602
21401148,1610612741,1610612739,1,35,83,0.422,16,37,0.432432432,0.591,19,46,0.413043478,240,13,22,10,30,24,9,4,11,17,99,0,34,76,0.447,11,27,0.407407407,0.714,23,49,0.469387755,240,15,21,9,36,28,7,2,16,22,94,19,193,5,78.875,232.125,23,79.44444444444444,221,6,0.13533130068048282,0.10418577878103838
21400332,1610612755,1610612751,1,36,81,0.444,5,20,0.25,0.647,31,61,0.508196721,240,11,17,13,34,25,16,5,17,15,88,0,22,69,0.319,11,28,0.392857143,0.75,11,41,0.268292683,240,15,20,10,27,18,10,4,24,20,70,23,158,18,78.83333333333333,219.25,35,79.36363636363636,211.27272727272728,-16,0.10775254996878554,0.08135292203406475
21300532,1610612765,1610612755,0,41,95,0.432,8,24,0.333333333,0.7,33,71,0.464788732,240,14,20,13,29,23,12,3,16,19,104,1,40,94,0.426,11,30,0.366666667,0.697,29,64,0.453125,240,23,33,25,37,24,12,14,18,19,114,38,218,-10,79.44444444444444,216,-33,78.2,218.7,10,0.09979198299783441,0.10295551634472512
21200398,1610612747,1610612744,0,46,103,0.447,10,29,0.344827586,0.867,36,74,0.486486486,265,13,15,15,32,26,13,5,19,22,115,1,49,107,0.458,9,27,0.333333333,0.786,40,80,0.5,265,11,14,15,34,33,9,3,20,20,118,30,233,-3,78.9,228.3,-4,78.33333333333333,222.22222222222223,2,0.15445279818078114,0.12262977026886537
21400464,1610612762,1610612746,1,37,81,0.457,10,23,0.434782609,0.773,27,58,0.465517241,240,17,22,7,34,24,7,12,14,16,101,0,38,92,0.413,8,19,0.421052632,0.591,30,73,0.410958904,240,13,22,18,34,26,7,3,13,22,97,25,198,4,78.5,223.5,4,79.9,227.8,2,0.09711570479757385,0.1368944695259594
21301049,1610612757,1610612748,1,37,84,0.44,5,15,0.333333333,0.609,32,69,0.463768116,240,14,23,13,35,16,14,4,10,24,93,0,28,74,0.378,11,39,0.282051282,0.889,17,35,0.485714286,240,24,27,10,34,18,6,2,15,17,91,23,184,2,79,222.3,38,79.11111111111111,223,-26,0.09796342944460534,0.10848036117381486
21400493,1610612761,1610612744,1,49,92,0.533,12,28,0.428571429,0.8,37,64,0.578125,240,16,20,14,31,35,8,8,9,18,126,0,40,86,0.465,10,25,0.4,0.75,30,61,0.491803279,240,15,20,11,26,23,7,1,17,16,105,25,231,21,79.2,220.7,116,78.9,220.9,-74,0.09384933921069326,0.09767387133182853
21301160,1610612760,1610612758,0,34,82,0.415,3,14,0.214285714,0.75,31,68,0.455882353,240,21,28,13,31,13,5,4,10,18,92,1,38,80,0.475,12,22,0.545454545,0.704,26,58,0.448275862,240,19,27,10,29,23,5,4,6,23,107,23,199,-15,79.44444444444444,228.55555555555554,-55,80.15384615384616,231.84615384615384,22,0.12775978226822698,0.15630343408978598
21301158,1610612751,1610612748,0,33,69,0.478,7,24,0.291666667,0.737,26,45,0.577777778,240,14,19,6,28,17,9,3,13,15,87,1,36,68,0.529,9,23,0.391304348,0.5,27,45,0.6,240,7,14,4,31,13,9,7,17,14,88,10,175,-1,78.55555555555556,216.66666666666666,-9,79.11111111111111,224.77777777777777,6,0.09084305833258817,0.1468148780005584
21400148,1610612756,1610612738,0,45,87,0.517,4,10,0.4,0.645,41,77,0.532467532,240,20,31,11,33,28,10,4,19,19,114,1,48,93,0.516,9,21,0.428571429,0.813,39,72,0.541666667,240,13,16,8,32,30,11,2,18,23,118,19,232,-4,78,219.5,-30,78.7,221.6,47,0.07592258862178726,0.09822799097065471
21300937,1610612765,1610612738,1,47,97,0.485,10,31,0.322580645,0.667,37,66,0.560606061,240,14,21,12,27,38,8,6,7,27,118,0,40,86,0.465,4,15,0.266666667,0.692,36,71,0.507042254,240,27,39,19,35,17,3,5,16,20,111,31,229,7,77.9,220.6,8,78.55555555555556,219.66666666666666,-13,0.07911043340065374,0.08888856282919484
21301087,1610612765,1610612755,1,48,92,0.522,12,21,0.571428571,0.789,36,71,0.507042254,240,15,19,13,33,29,14,8,14,25,123,0,33,85,0.388,6,21,0.285714286,0.813,27,64,0.421875,240,26,32,15,29,20,8,6,18,20,98,28,221,25,79.4,216.2,72,78.0909090909091,216.0909090909091,-75,0.07818718874081874,0.06952223383019618
21300654,1610612759,1610612748,1,43,74,0.581,8,19,0.421052632,0.95,35,55,0.636363636,240,19,20,7,30,28,6,5,14,22,113,0,38,76,0.5,6,22,0.272727273,0.826,32,54,0.592592593,240,19,23,6,22,24,8,4,12,17,101,13,214,12,79.25,224,83,78.16666666666667,220,-71,0.1074809515879733,0.08587313769751698
21400126,1610612762,1610612752,0,39,82,0.476,5,8,0.625,0.85,34,74,0.459459459,240,17,20,7,24,15,12,1,8,26,100,1,36,70,0.514,10,22,0.454545455,0.8,26,48,0.541666667,240,20,25,11,28,25,6,8,19,20,102,18,202,-2,79,221.5,-23,79.7,228.4,61,0.12148659758086279,0.1739696838368829
21400054,1610612766,1610612740,1,38,81,0.469,5,18,0.277777778,1,33,63,0.523809524,240,19,19,11,36,26,5,6,13,19,100,0,37,80,0.463,6,21,0.285714286,0.846,31,59,0.525423729,240,11,13,6,28,23,6,1,12,15,91,17,191,9,78.5,219.6,70,77.7,223.9,-62,0.10482949173114607,0.12196051572560689
21200562,1610612760,1610612756,0,35,84,0.417,9,25,0.36,0.611,26,59,0.440677966,240,11,18,14,34,18,3,7,15,20,90,1,40,84,0.476,5,17,0.294117647,0.773,35,67,0.52238806,240,17,22,9,33,16,9,6,11,18,102,23,192,-12,78.25,222.625,-39,79.72727272727273,224.9090909090909,50,0.09089686930616862,0.12318970580004854
21200800,1610612740,1610612739,1,38,77,0.494,5,14,0.357142857,0.706,33,63,0.523809524,240,24,34,12,22,20,6,3,8,18,105,0,37,76,0.487,7,15,0.466666667,0.864,30,61,0.491803279,240,19,22,11,28,16,2,6,13,28,100,23,205,5,78.6,224.3,18,79.3,224.9,-36,0.10137833439441699,0.11827229119638823
21200925,1610612761,1610612747,1,39,91,0.429,14,39,0.358974359,0.722,25,52,0.480769231,265,26,36,14,33,23,10,5,13,14,118,0,48,93,0.516,8,22,0.363636364,0.75,40,71,0.563380282,265,12,16,7,36,32,8,6,17,27,116,21,234,2,78.5,220.75,22,78.36363636363636,223.36363636363637,9,0.11061525637363623,0.1288325218277603
21301105,1610612761,1610612748,1,34,66,0.515,7,25,0.28,0.818,27,41,0.658536585,240,18,22,6,30,19,5,2,15,14,93,0,35,70,0.5,8,26,0.307692308,0.5,27,44,0.613636364,240,5,10,5,25,17,7,1,15,25,83,11,176,10,78.77777777777777,219.77777777777777,70,78.75,222,-62,0.08555538822726294,0.10039063205417606
21400994,1610612751,1610612750,0,41,88,0.466,9,15,0.6,0.882,32,73,0.438356164,240,15,17,13,23,27,6,7,16,15,106,1,52,90,0.578,5,13,0.384615385,0.765,47,77,0.61038961,240,13,17,13,30,21,8,2,14,15,122,26,228,-16,79.875,216.75,-87,79.25,226.08333333333334,99,0.0855204445536092,0.12246420711060953
21200854,1610612765,1610612764,0,40,84,0.476,8,19,0.421052632,0.7,32,65,0.492307692,240,7,10,9,30,27,8,4,15,15,95,1,39,72,0.542,9,15,0.6,0.563,30,57,0.526315789,240,9,16,5,31,35,10,4,17,15,96,14,191,-1,78.77777777777777,227.33333333333334,-48,78.63636363636364,220.63636363636363,53,0.11532377067577226,0.09366304684439301
21300743,1610612758,1610612738,1,40,88,0.455,9,22,0.409090909,0.667,31,66,0.46969697,240,10,15,15,37,24,8,6,14,21,99,0,31,87,0.356,5,15,0.333333333,0.917,26,72,0.361111111,240,22,24,15,32,17,3,5,10,15,89,30,188,10,78.9,226.6,5,77.9,222,0,0.14585634720878227,0.11530305844477483
21400980,1610612765,1610612762,1,33,69,0.478,6,14,0.428571429,0.667,27,55,0.490909091,240,16,24,10,35,17,8,8,17,17,88,0,32,84,0.381,8,23,0.347826087,0.591,24,61,0.393442623,240,13,22,16,28,18,8,3,14,20,85,26,173,3,79.33333333333333,224.22222222222223,42,79,229.1,-44,0.1400597702713716,0.16722516303450538
21301033,1610612745,1610612739,0,46,92,0.5,6,17,0.352941176,0.765,40,75,0.533333333,240,13,17,13,36,32,7,4,18,27,111,1,38,79,0.481,12,35,0.342857143,0.882,26,44,0.590909091,240,30,34,5,26,31,9,10,13,18,118,18,229,-7,78.66666666666667,225.44444444444446,-56,78.8,220.2,77,0.10662887393554359,0.09375033860045137
21300484,1610612740,1610612738,0,31,89,0.348,7,29,0.24137931,0.821,24,60,0.4,240,23,28,22,27,22,5,5,11,21,92,1,38,77,0.494,2,6,0.333333333,0.773,36,71,0.507042254,240,17,22,12,33,23,3,4,15,19,95,34,187,-3,78.4,220.5,18,79.3,225.9,-21,0.08423479135551173,0.12229994356659135
21201026,1610612765,1610612748,1,38,68,0.559,8,15,0.533333333,0.731,30,53,0.566037736,240,19,26,4,29,21,15,6,20,14,103,0,34,83,0.41,7,22,0.318181818,0.778,27,61,0.442622951,240,14,18,18,29,21,9,5,22,24,89,22,192,14,78.91666666666667,221.33333333333334,32,78.66666666666667,221.22222222222223,-45,0.09322161730883385,0.09634341610233271
21200933,1610612749,1610612744,0,37,82,0.451,6,15,0.4,0.65,31,67,0.462686567,240,13,20,12,35,21,4,1,17,21,93,1,38,78,0.487,13,28,0.464285714,0.737,25,50,0.5,240,14,19,6,36,29,8,5,15,20,103,18,196,-10,79,226,-20,78.5,213.9,27,0.14427074967618506,0.08288640725606745
21400740,1610612763,1610612762,0,33,73,0.452,7,23,0.304347826,0.654,26,50,0.52,240,17,26,9,31,15,6,3,14,19,90,1,38,80,0.475,6,13,0.461538462,0.818,32,67,0.47761194,240,18,22,11,27,26,7,4,9,21,100,20,190,-10,79.4,226.6,-46,78.9,223.4,12,0.15311779427601152,0.1367439016840021
21200937,1610612755,1610612753,1,41,83,0.494,12,27,0.444444444,0.714,29,56,0.517857143,240,5,7,5,36,28,4,9,16,14,99,0,40,86,0.465,5,12,0.416666667,0.6,35,74,0.472972973,240,6,10,8,30,26,9,6,12,13,91,13,190,8,77.6,216.8,3,79.3,224.2,-10,0.06105264808754571,0.11545293453724592
21200649,1610612758,1610612743,1,47,89,0.528,13,31,0.419354839,0.824,34,58,0.586206897,240,14,17,10,41,34,13,7,17,21,121,0,37,88,0.42,8,22,0.363636364,0.5,29,66,0.439393939,240,11,22,13,27,20,8,5,20,16,93,23,214,28,79.75,225.33333333333334,148,77.76923076923077,218.07692307692307,-117,0.15172660441717675,0.09375480824182095
21201159,1610612766,1610612763,1,39,82,0.476,3,13,0.230769231,0.65,36,69,0.52173913,240,13,20,12,36,17,6,7,7,16,94,0,30,80,0.375,2,14,0.142857143,0.722,28,66,0.424242424,240,13,18,11,33,13,2,6,12,17,75,23,169,19,79.58333333333333,223.83333333333334,48,77.44444444444444,216.22222222222223,-90,0.1416688557640649,0.07992365990171554
21400461,1610612758,1610612751,1,36,80,0.45,8,21,0.380952381,0.692,28,59,0.474576271,240,27,39,14,26,20,12,3,9,18,107,0,37,76,0.487,9,20,0.45,0.8,28,56,0.5,240,16,20,11,33,22,5,3,21,26,99,25,206,8,79.8,231.2,25,79.25,226.66666666666666,0,0.1824532713423149,0.1584822656980903
21401050,1610612763,1610612752,0,32,76,0.421,4,18,0.222222222,0.824,28,58,0.482758621,240,14,17,8,29,22,4,6,19,18,82,1,41,79,0.519,7,12,0.583333333,0.737,34,67,0.507462687,240,14,19,9,30,22,4,2,10,19,103,17,185,-21,79.33333333333333,221.44444444444446,-68,78.46153846153847,218.46153846153845,106,0.12593613585274718,0.10543769104747501
21300859,1610612765,1610612759,1,44,82,0.537,9,19,0.473684211,0.92,35,63,0.555555556,240,23,25,9,28,34,10,7,18,16,120,0,45,90,0.5,5,10,0.5,0.882,40,80,0.5,240,15,17,9,28,24,10,4,15,19,110,18,230,10,79.46153846153847,227.30769230769232,56,78.0909090909091,216.0909090909091,-60,0.12299600982396809,0.06952223383019618
21201147,1610612764,1610612738,1,43,77,0.558,4,11,0.363636364,0.81,39,66,0.590909091,240,17,21,6,32,26,11,2,17,19,107,0,39,88,0.443,10,26,0.384615385,0.667,29,62,0.467741935,240,8,12,12,24,23,8,6,17,17,96,18,203,11,78.81818181818181,220.54545454545453,36,79.75,228.83333333333334,-46,0.11408362186838056,0.17693489540339016
21200616,1610612755,1610612749,1,41,79,0.519,7,16,0.4375,0.636,34,63,0.53968254,240,21,33,12,26,24,10,5,15,13,110,0,42,95,0.442,8,16,0.5,0.769,34,79,0.430379747,240,10,13,19,27,29,6,3,16,22,102,31,212,8,79,216.55555555555554,61,79.44444444444444,221.88888888888889,-33,0.0964521588588419,0.13684576640230572
21301226,1610612761,1610612752,1,37,81,0.457,8,17,0.470588235,0.684,29,64,0.453125,240,13,19,11,25,13,12,6,16,23,95,0,36,80,0.45,9,29,0.310344828,0.611,27,51,0.529411765,240,11,18,12,36,20,9,2,25,20,92,23,187,3,78.44444444444444,220,58,78.45454545454545,220.8181818181818,-47,0.08276329029661997,0.09235006063093487
21200821,1610612757,1610612747,1,40,85,0.471,6,18,0.333333333,0.735,34,67,0.507462687,240,25,34,12,35,18,8,5,16,14,111,0,46,94,0.489,8,20,0.4,0.583,38,74,0.513513514,240,7,12,7,35,25,9,2,15,28,107,19,218,4,78.5,220.75,1,78.77777777777777,222,-3,0.08631909369563183,0.10070383747178316
21301098,1610612752,1610612744,0,28,79,0.354,10,31,0.322580645,0.818,18,48,0.375,240,18,22,14,32,14,2,7,12,19,84,1,32,80,0.4,9,25,0.36,0.889,23,55,0.418181818,240,16,18,10,30,15,5,3,11,19,89,24,173,-5,78.33333333333333,216.88888888888889,13,77.77777777777777,217.77777777777777,-8,0.0888728706741918,0.0923744998644562
21400298,1610612749,1610612742,1,49,84,0.583,12,31,0.387096774,0.789,37,53,0.698113208,240,15,19,8,28,29,14,8,11,14,125,0,42,84,0.5,4,15,0.266666667,0.824,38,69,0.550724638,240,14,17,11,25,17,7,4,19,18,102,19,227,23,78.5,218.58333333333334,41,78.54545454545455,220.8181818181818,-82,0.09971454038053909,0.11855758721894082
21300525,1610612764,1610612740,0,35,78,0.449,4,13,0.307692308,0.815,31,65,0.476923077,240,22,27,8,29,23,8,9,11,24,96,1,38,80,0.475,10,21,0.476190476,0.615,28,59,0.474576271,240,16,26,13,33,24,6,5,12,23,102,21,198,-6,79.18181818181819,222.1818181818182,-2,79.8,221.5,8,0.12752778382124585,0.13993236131748393
21301063,1610612761,1610612738,0,32,79,0.405,9,22,0.409090909,0.773,23,57,0.403508772,240,17,22,8,28,23,8,5,10,16,90,1,36,80,0.45,11,23,0.47826087,0.889,25,57,0.438596491,240,16,18,11,37,17,4,3,17,21,99,19,189,-9,77.63636363636364,216.9090909090909,-72,78.22222222222223,221,72,0.07928516028224362,0.114871681984114
21200388,1610612758,1610612746,1,37,87,0.425,7,23,0.304347826,0.667,30,64,0.46875,240,16,24,16,37,24,13,13,20,17,97,0,33,79,0.418,8,22,0.363636364,0.688,25,57,0.438596491,240,11,16,8,24,18,7,9,17,25,85,24,182,12,78.3,224.2,35,77.63636363636364,218.1818181818182,-26,0.12509873488632633,0.09241134838865486
21400498,1610612762,1610612750,0,34,86,0.395,6,19,0.315789474,0.833,28,67,0.417910448,240,15,18,14,23,17,8,5,8,15,89,1,38,75,0.507,11,20,0.55,0.667,27,55,0.490909091,240,14,21,11,36,23,6,10,14,16,101,25,190,-12,78.4,217.5,-41,78.8,216.5,72,0.0724716741294468,0.07894198645598197
